Mw,Rrup,log(Rrup),VS30,focal_depth,eq_name,eq_id
3.84,832.66,6.7246253955802375,517.1,517.1,Jones_2010-01-15,3259.0
3.84,396.32,5.982221965741049,448.9,448.9,Jones_2010-01-15,3260.0
3.84,651.09,6.478647881501004,448.8,448.8,Jones_2010-01-15,3261.0
3.84,994.38,6.902119427363507,498.0,498.0,Jones_2010-01-15,3262.0
3.84,1263.0,7.141245122350491,386.5,386.5,Jones_2010-01-15,3263.0
3.84,1190.33,7.0819858585863775,489.7,489.7,Jones_2010-01-15,3264.0
3.84,1138.43,7.03740539920424,414.7,414.7,Jones_2010-01-15,3265.0
3.84,1106.73,7.009165000520575,403.0,403.0,Jones_2010-01-15,3266.0
3.84,1084.77,6.989123261936471,360.5,360.5,Jones_2010-01-15,3267.0
3.84,1058.78,6.964872580865889,522.4,522.4,Jones_2010-01-15,3268.0
3.84,1034.97,6.9421277197721345,471.4,471.4,Jones_2010-01-15,3269.0
3.84,1212.17,7.1001674208195835,442.5,442.5,Jones_2010-01-15,3270.0
3.84,1113.13,7.014931145892344,424.7,424.7,Jones_2010-01-15,3271.0
3.84,1086.94,6.991121687805666,565.4,565.4,Jones_2010-01-15,3272.0
3.84,1052.32,6.958752529553041,398.3,398.3,Jones_2010-01-15,3273.0
3.84,1026.85,6.934251142786102,495.4,495.4,Jones_2010-01-15,3274.0
3.84,992.15,6.899874305531261,630.5,630.5,Jones_2010-01-15,3275.0
3.84,972.23,6.879592401983441,306.4,306.4,Jones_2010-01-15,3276.0
3.84,1173.76,7.067967550187991,804.8,804.8,Jones_2010-01-15,3277.0
3.84,1121.36,7.022297513354802,471.8,471.8,Jones_2010-01-15,3278.0
3.84,1068.42,6.973936200641278,350.3,350.3,Jones_2010-01-15,3279.0
3.84,1031.96,6.939215185600409,554.0,554.0,Jones_2010-01-15,3280.0
3.84,992.25,6.899975091663174,406.0,406.0,Jones_2010-01-15,3281.0
3.84,943.7,6.849808319027288,505.5,505.5,Jones_2010-01-15,3282.0
3.84,934.71,6.840236320751186,413.5,413.5,Jones_2010-01-15,3283.0
3.84,907.36,6.810539284265718,489.0,489.0,Jones_2010-01-15,3284.0
3.84,880.57,6.78056942506021,528.1,528.1,Jones_2010-01-15,3285.0
3.84,1118.59,7.019824242601416,415.8,415.8,Jones_2010-01-15,3286.0
3.84,1073.03,6.978241701233329,464.0,464.0,Jones_2010-01-15,3287.0
3.84,1025.0,6.932447891572508,390.5,390.5,Jones_2010-01-15,3288.0
3.84,965.85,6.873008542652302,383.5,383.5,Jones_2010-01-15,3289.0
3.84,940.15,6.846039437001483,452.6,452.6,Jones_2010-01-15,3290.0
3.84,899.03,6.801316404326409,381.4,381.4,Jones_2010-01-15,3291.0
3.84,839.2,6.732449057082087,384.5,384.5,Jones_2010-01-15,3292.0
3.84,812.87,6.700571195163171,539.5,539.5,Jones_2010-01-15,3293.0
3.84,607.85,6.409928141001803,389.9,389.9,Jones_2010-01-15,3294.0
3.84,1068.4,6.973917481235806,508.2,508.2,Jones_2010-01-15,3295.0
3.84,1028.46,6.93581781674702,369.4,369.4,Jones_2010-01-15,3296.0
3.84,976.92,6.884404765373886,428.9,428.9,Jones_2010-01-15,3297.0
3.84,931.58,6.836882069338344,515.3,515.3,Jones_2010-01-15,3298.0
3.84,875.48,6.774772307375884,369.1,369.1,Jones_2010-01-15,3299.0
3.84,843.63,6.737714009849978,395.9,395.9,Jones_2010-01-15,3300.0
3.84,802.67,6.6879436705758994,320.7,320.7,Jones_2010-01-15,3301.0
3.84,771.34,6.648129262090512,307.3,307.3,Jones_2010-01-15,3302.0
3.84,737.99,6.603930274373167,409.5,409.5,Jones_2010-01-15,3303.0
3.84,744.44,6.612632257875763,235.5,235.5,Jones_2010-01-15,3304.0
3.84,1036.82,6.943913615535415,479.0,479.0,Jones_2010-01-15,3305.0
3.84,983.13,6.890741359622877,355.2,355.2,Jones_2010-01-15,3306.0
3.84,926.34,6.83124133788189,413.9,413.9,Jones_2010-01-15,3307.0
3.84,877.6,6.77719090896102,379.1,379.1,Jones_2010-01-15,3308.0
3.84,829.06,6.720292528873309,493.7,493.7,Jones_2010-01-15,3309.0
3.84,795.91,6.679486114125384,425.1,425.1,Jones_2010-01-15,3310.0
3.84,737.42,6.603157607753911,336.7,336.7,Jones_2010-01-15,3311.0
3.84,715.44,6.572897738037925,283.6,283.6,Jones_2010-01-15,3312.0
3.84,698.64,6.549135588105477,420.5,420.5,Jones_2010-01-15,3313.0
3.84,656.52,6.486953157863734,411.2,411.2,Jones_2010-01-15,3314.0
3.84,534.8,6.281892845227788,472.7,472.7,Jones_2010-01-15,3315.0
3.84,989.46,6.897159339768733,430.0,430.0,Jones_2010-01-15,3316.0
3.84,959.6,6.866516530965539,414.7,414.7,Jones_2010-01-15,3317.0
3.84,883.69,6.784106322402446,379.2,379.2,Jones_2010-01-15,3318.0
3.84,831.71,6.723483822368549,472.7,472.7,Jones_2010-01-15,3319.0
3.84,780.68,6.6601653347630005,374.0,374.0,Jones_2010-01-15,3320.0
3.84,740.25,6.6069879669817,321.8,321.8,Jones_2010-01-15,3321.0
3.84,678.64,6.520090795499479,259.3,259.3,Jones_2010-01-15,3322.0
3.84,651.02,6.478540363702865,505.3,505.3,Jones_2010-01-15,3323.0
3.84,629.26,6.444544525823993,418.8,418.8,Jones_2010-01-15,3324.0
3.84,599.97,6.396879653966105,382.9,382.9,Jones_2010-01-15,3325.0
3.84,581.9,6.366298611662624,260.6,260.6,Jones_2010-01-15,3326.0
3.84,959.55,6.866464424564256,1061.2,1061.2,Jones_2010-01-15,3327.0
3.84,916.08,6.8201036971050835,854.0,854.0,Jones_2010-01-15,3328.0
3.84,850.3,6.745589228391746,399.7,399.7,Jones_2010-01-15,3329.0
3.84,783.89,6.664268704384134,426.7,426.7,Jones_2010-01-15,3330.0
3.84,740.58,6.607433662983892,381.0,381.0,Jones_2010-01-15,3331.0
3.84,685.95,6.530804738772174,329.1,329.1,Jones_2010-01-15,3332.0
3.84,640.83,6.462764211137693,314.8,314.8,Jones_2010-01-15,3333.0
3.84,591.72,6.3830335500240345,398.2,398.2,Jones_2010-01-15,3334.0
3.84,565.74,6.338134608705641,375.9,375.9,Jones_2010-01-15,3335.0
3.84,538.23,6.2882859780994025,441.4,441.4,Jones_2010-01-15,3336.0
3.84,526.51,6.266270324745985,322.7,322.7,Jones_2010-01-15,3337.0
3.84,947.04,6.853341330942414,823.3,823.3,Jones_2010-01-15,3338.0
3.84,865.23,6.762995367541572,1043.9,1043.9,Jones_2010-01-15,3339.0
3.84,802.36,6.687557384956497,496.1,496.1,Jones_2010-01-15,3340.0
3.84,748.38,6.617910870365672,431.1,431.1,Jones_2010-01-15,3341.0
3.84,694.07,6.542572819973631,381.3,381.3,Jones_2010-01-15,3342.0
3.84,642.96,6.466082513904463,388.1,388.1,Jones_2010-01-15,3343.0
3.84,593.64,6.386273075027617,397.5,397.5,Jones_2010-01-15,3344.0
3.84,550.55,6.3109177785596,408.8,408.8,Jones_2010-01-15,3345.0
3.84,511.98,6.238285561776548,530.1,530.1,Jones_2010-01-15,3346.0
3.84,474.86,6.163020023749096,467.4,467.4,Jones_2010-01-15,3347.0
3.84,463.21,6.138180514972206,554.7,554.7,Jones_2010-01-15,3348.0
3.84,428.95,6.061340362018974,521.0,521.0,Jones_2010-01-15,3349.0
3.84,791.79,6.674296205140396,417.1,417.1,Jones_2010-01-15,3350.0
3.84,719.89,6.57909842256061,485.1,485.1,Jones_2010-01-15,3351.0
3.84,666.0,6.501289670540389,344.0,344.0,Jones_2010-01-15,3352.0
3.84,558.46,6.325182995532574,387.0,387.0,Jones_2010-01-15,3353.0
3.84,492.55,6.199595978301688,413.5,413.5,Jones_2010-01-15,3354.0
3.84,458.32,6.127567630100322,379.0,379.0,Jones_2010-01-15,3355.0
3.84,423.63,6.04886043274927,519.0,519.0,Jones_2010-01-15,3356.0
3.84,394.79,5.9783539779578865,536.3,536.3,Jones_2010-01-15,3357.0
3.84,381.9,5.94515879423147,284.2,284.2,Jones_2010-01-15,3358.0
3.84,814.26,6.702279725321334,1381.5,1381.5,Jones_2010-01-15,3359.0
3.84,756.46,6.628649656747856,1494.2,1494.2,Jones_2010-01-15,3360.0
3.84,685.98,6.530848472781933,413.7,413.7,Jones_2010-01-15,3361.0
3.84,626.58,6.440276459719512,365.0,365.0,Jones_2010-01-15,3362.0
3.84,575.87,6.355881940778623,353.3,353.3,Jones_2010-01-15,3363.0
3.84,506.66,6.22784016719091,299.7,299.7,Jones_2010-01-15,3364.0
3.84,466.41,6.145065075629759,475.8,475.8,Jones_2010-01-15,3365.0
3.84,401.68,5.99565575172645,459.4,459.4,Jones_2010-01-15,3366.0
3.84,361.06,5.8890441495085115,515.8,515.8,Jones_2010-01-15,3367.0
3.84,339.88,5.82859261413534,330.2,330.2,Jones_2010-01-15,3368.0
3.84,308.59,5.7320135349970265,461.8,461.8,Jones_2010-01-15,3369.0
3.84,745.05,6.613451330221469,1066.6,1066.6,Jones_2010-01-15,3370.0
3.84,680.01,6.522107503944374,432.0,432.0,Jones_2010-01-15,3371.0
3.84,598.32,6.394125727883412,386.0,386.0,Jones_2010-01-15,3372.0
3.84,553.99,6.317146636042854,475.3,475.3,Jones_2010-01-15,3373.0
3.84,469.7,6.15209419303295,349.8,349.8,Jones_2010-01-15,3374.0
3.84,411.45,6.019687506051722,355.9,355.9,Jones_2010-01-15,3375.0
3.84,365.4,5.900992643943906,325.5,325.5,Jones_2010-01-15,3376.0
3.84,300.24,5.704582154826765,241.5,241.5,Jones_2010-01-15,3377.0
3.84,277.88,5.62718936582468,241.6,241.6,Jones_2010-01-15,3378.0
3.84,232.04,5.4469097705978635,445.2,445.2,Jones_2010-01-15,3379.0
3.84,1036.48,6.943585635982965,512.3,512.3,Jones_2010-01-15,3380.0
3.84,802.26,6.687432744854629,401.8,401.8,Jones_2010-01-15,3381.0
3.84,745.38,6.61389415545364,1102.0,1102.0,Jones_2010-01-15,3382.0
3.84,662.71,6.4963374887645475,1179.3,1179.3,Jones_2010-01-15,3383.0
3.84,593.41,6.385885559753824,1011.7,1011.7,Jones_2010-01-15,3384.0
3.84,515.65,6.245428240762077,378.9,378.9,Jones_2010-01-15,3385.0
3.84,466.53,6.145322326901356,354.2,354.2,Jones_2010-01-15,3386.0
3.84,400.75,5.993337791489662,284.1,284.1,Jones_2010-01-15,3387.0
3.84,334.64,5.8130553271339425,440.3,440.3,Jones_2010-01-15,3388.0
3.84,273.56,5.611520976229895,391.8,391.8,Jones_2010-01-15,3389.0
3.84,230.9,5.44198471636045,557.2,557.2,Jones_2010-01-15,3390.0
3.84,187.6,5.234312036572124,266.7,266.7,Jones_2010-01-15,3391.0
3.84,137.04,4.920272854015864,672.9,672.9,Jones_2010-01-15,3392.0
3.84,726.76,6.58859629923424,474.1,474.1,Jones_2010-01-15,3393.0
3.84,649.11,6.475602193867448,438.5,438.5,Jones_2010-01-15,3394.0
3.84,589.96,6.380054737991301,411.1,411.1,Jones_2010-01-15,3395.0
3.84,508.85,6.2321532776379405,437.7,437.7,Jones_2010-01-15,3396.0
3.84,455.07,6.120451253271691,371.4,371.4,Jones_2010-01-15,3397.0
3.84,373.04,5.921685652500066,487.2,487.2,Jones_2010-01-15,3398.0
3.84,322.11,5.774893102114154,235.7,235.7,Jones_2010-01-15,3399.0
3.84,248.61,5.515885403529061,590.6,590.6,Jones_2010-01-15,3400.0
3.84,179.48,5.190063781107782,605.2,605.2,Jones_2010-01-15,3401.0
3.84,120.96,4.795459912431222,522.2,522.2,Jones_2010-01-15,3402.0
3.84,97.12,4.575947327311188,545.4,545.4,Jones_2010-01-15,3403.0
3.84,805.96,6.692034113483565,467.3,467.3,Jones_2010-01-15,3404.0
3.84,723.75,6.584446028887204,514.7,514.7,Jones_2010-01-15,3405.0
3.84,664.54,6.499095071977432,442.1,442.1,Jones_2010-01-15,3406.0
3.84,589.66,6.379546099605266,424.1,424.1,Jones_2010-01-15,3407.0
3.84,503.95,6.222477056800886,450.7,450.7,Jones_2010-01-15,3408.0
3.84,448.75,6.106465939802488,395.2,395.2,Jones_2010-01-15,3409.0
3.84,385.85,5.955448692903612,530.9,530.9,Jones_2010-01-15,3410.0
3.84,310.35,5.7377006928596614,390.0,390.0,Jones_2010-01-15,3411.0
3.84,234.18,5.4560900504205785,614.0,614.0,Jones_2010-01-15,3412.0
3.84,161.91,5.087040625298661,474.0,474.0,Jones_2010-01-15,3413.0
3.84,96.29,4.567364471252192,807.8,807.8,Jones_2010-01-15,3414.0
3.84,36.18,3.588506479967149,508.9,508.9,Jones_2010-01-15,3415.0
3.84,807.19,6.693559080459192,416.9,416.9,Jones_2010-01-15,3416.0
3.84,739.47,6.6059337133766345,433.1,433.1,Jones_2010-01-15,3417.0
3.84,653.8,6.4828014942901095,799.3,799.3,Jones_2010-01-15,3418.0
3.84,592.65,6.384604005525509,333.8,333.8,Jones_2010-01-15,3419.0
3.84,529.65,6.272216411042505,436.1,436.1,Jones_2010-01-15,3420.0
3.84,449.73,6.108647402692333,495.4,495.4,Jones_2010-01-15,3421.0
3.84,401.36,5.994858780175997,333.9,333.9,Jones_2010-01-15,3422.0
3.84,304.22,5.7177511238835965,546.9,546.9,Jones_2010-01-15,3423.0
3.84,247.53,5.511531786784361,432.1,432.1,Jones_2010-01-15,3424.0
3.84,187.66,5.2346318148619035,477.8,477.8,Jones_2010-01-15,3425.0
3.84,120.35,4.790404164229081,515.7,515.7,Jones_2010-01-15,3426.0
3.84,61.71,4.122445992332976,537.9,537.9,Jones_2010-01-15,3427.0
3.84,400.57,5.992888532758999,429.2,429.2,Jones_2010-01-15,3428.0
3.84,819.83,6.709097001691973,362.0,362.0,Jones_2010-01-15,3429.0
3.84,752.42,6.62329467867912,421.6,421.6,Jones_2010-01-15,3430.0
3.84,683.93,6.527855573204253,334.9,334.9,Jones_2010-01-15,3431.0
3.84,607.19,6.408841756907596,335.0,335.0,Jones_2010-01-15,3432.0
3.84,541.2,6.293788896296633,418.2,418.2,Jones_2010-01-15,3433.0
3.84,465.03,6.142101919635312,349.3,349.3,Jones_2010-01-15,3434.0
3.84,424.1,6.049969276480545,417.6,417.6,Jones_2010-01-15,3435.0
3.84,353.03,5.866553039157899,343.6,343.6,Jones_2010-01-15,3436.0
3.84,269.63,5.597050648811833,451.8,451.8,Jones_2010-01-15,3437.0
3.84,226.03,5.420667733825497,537.0,537.0,Jones_2010-01-15,3438.0
3.84,162.73,5.092092385672522,466.9,466.9,Jones_2010-01-15,3439.0
3.84,122.02,4.804184965723707,548.4,548.4,Jones_2010-01-15,3440.0
3.84,824.09,6.714279747246012,476.6,476.6,Jones_2010-01-15,3441.0
3.84,769.34,6.6455330044336005,433.0,433.0,Jones_2010-01-15,3442.0
3.84,703.79,6.556480016204558,374.9,374.9,Jones_2010-01-15,3443.0
3.84,627.69,6.442046414019269,428.2,428.2,Jones_2010-01-15,3444.0
3.84,571.87,6.348911692822165,356.4,356.4,Jones_2010-01-15,3445.0
3.84,492.7,6.199900469549918,310.4,310.4,Jones_2010-01-15,3446.0
3.84,446.86,6.10224534645134,243.2,243.2,Jones_2010-01-15,3447.0
3.84,383.4,5.949078830611544,517.3,517.3,Jones_2010-01-15,3448.0
3.84,328.77,5.79535841814341,499.2,499.2,Jones_2010-01-15,3449.0
3.84,266.44,5.585149077544979,258.5,258.5,Jones_2010-01-15,3450.0
3.84,215.9,5.3748153375207615,478.8,478.8,Jones_2010-01-15,3451.0
3.84,187.3,5.2327116094500425,518.3,518.3,Jones_2010-01-15,3452.0
3.84,926.79,6.831727002685596,416.9,416.9,Jones_2010-01-15,3453.0
3.84,862.39,6.759707604540194,352.9,352.9,Jones_2010-01-15,3454.0
3.84,784.27,6.6647533488176585,480.0,480.0,Jones_2010-01-15,3455.0
3.84,730.46,6.593674472675791,388.3,388.3,Jones_2010-01-15,3456.0
3.84,668.04,6.504348051983416,347.2,347.2,Jones_2010-01-15,3457.0
3.84,601.8,6.3999251641959445,313.6,313.6,Jones_2010-01-15,3458.0
3.84,535.43,6.283070162389087,350.3,350.3,Jones_2010-01-15,3459.0
3.84,483.39,6.180823781253587,462.1,462.1,Jones_2010-01-15,3460.0
3.84,437.84,6.081853546835663,519.5,519.5,Jones_2010-01-15,3461.0
3.84,365.93,5.9024420582788455,502.7,502.7,Jones_2010-01-15,3462.0
3.84,325.58,5.785608207180363,498.5,498.5,Jones_2010-01-15,3463.0
3.84,291.15,5.673838598283129,507.5,507.5,Jones_2010-01-15,3464.0
3.84,254.06,5.537570459595314,505.2,505.2,Jones_2010-01-15,3465.0
3.84,251.24,5.52640865758618,523.8,523.8,Jones_2010-01-15,3466.0
3.84,409.2,6.014204034077471,457.9,457.9,Jones_2010-01-15,3467.0
3.84,906.72,6.809833692421309,440.1,440.1,Jones_2010-01-15,3468.0
3.84,870.49,6.769056271491484,1500.0,1500.0,Jones_2010-01-15,3470.0
3.84,615.75,6.422841037000647,656.8,656.8,Jones_2010-01-15,3471.0
3.84,1012.58,6.920256808205062,595.5,595.5,Jones_2010-01-15,3472.0
3.84,1012.58,6.920256808205062,595.5,595.5,Jones_2010-01-15,3473.0
3.84,394.16,5.976756918235708,639.6,639.6,Jones_2010-01-15,3474.0
3.84,394.16,5.976756918235708,639.6,639.6,Jones_2010-01-15,3475.0
3.84,354.44,5.8705390791791014,1295.0,1295.0,Jones_2010-01-15,3476.0
3.84,867.26,6.765338816483871,362.1,362.1,Jones_2010-01-15,3477.0
3.84,726.08,6.5876602015914765,334.6,334.6,Jones_2010-01-15,3479.0
3.84,724.05,6.584860450774611,464.8,464.8,Jones_2010-01-15,3480.0
3.84,784.44,6.664970087412638,368.0,368.0,Jones_2010-01-15,3481.0
3.84,772.63,6.649800279403247,1500.0,1500.0,Jones_2010-01-15,3482.0
3.84,168.04,5.124202046301181,1859.0,1859.0,Jones_2010-01-15,3483.0
3.84,168.04,5.124202046301181,1859.0,1859.0,Jones_2010-01-15,3484.0
3.84,610.65,6.414523963617097,298.6,298.6,Jones_2010-01-15,3485.0
4.18,489.79,6.193976727813118,503.7,503.7,Lincoln_2010-02-27,3486.0
4.18,419.0,6.037870919922137,592.9,592.9,Lincoln_2010-02-27,3487.0
4.18,507.52,6.229536119006428,564.3,564.3,Lincoln_2010-02-27,3488.0
4.18,405.12,6.004183319515756,1403.0,1403.0,Lincoln_2010-02-27,3489.0
4.18,392.2,5.971771913762246,556.1,556.1,Lincoln_2010-02-27,3490.0
4.18,48.36,3.8786730257465916,615.0,615.0,Lincoln_2010-02-27,3491.0
4.18,39.97,3.688129172723232,725.0,725.0,Lincoln_2010-02-27,3492.0
4.18,52.81,3.9667005667188415,426.1,426.1,Lincoln_2010-02-27,3493.0
4.18,65.16,4.176845783733844,505.0,505.0,Lincoln_2010-02-27,3494.0
4.18,41.1,3.7160081215021887,591.0,591.0,Lincoln_2010-02-27,3495.0
4.18,48.08,3.872866290226952,524.8,524.8,Lincoln_2010-02-27,3496.0
4.18,1136.36,7.035585450486901,523.5,523.5,Lincoln_2010-02-27,3497.0
4.18,1136.36,7.035585450486901,523.5,523.5,Lincoln_2010-02-27,3498.0
4.18,975.34,6.8827861281585925,1181.8,1181.8,Lincoln_2010-02-27,3499.0
4.18,806.05,6.6921457753220075,1288.6,1288.6,Lincoln_2010-02-27,3500.0
4.18,990.71,6.89842185780106,929.6,929.6,Lincoln_2010-02-27,3501.0
4.18,676.34,6.516695908181574,250.0,250.0,Lincoln_2010-02-27,3503.0
4.18,608.83,6.411539082600146,224.8,224.8,Lincoln_2010-02-27,3504.0
4.18,613.16,6.418625913297906,200.0,200.0,Lincoln_2010-02-27,3505.0
4.18,669.68,6.5067999863518,250.0,250.0,Lincoln_2010-02-27,3506.0
4.18,665.84,6.5010494014378395,225.0,225.0,Lincoln_2010-02-27,3508.0
4.18,684.63,6.528878546345429,250.0,250.0,Lincoln_2010-02-27,3509.0
4.18,583.01,6.368204338862049,225.0,225.0,Lincoln_2010-02-27,3512.0
4.18,438.65,6.083701828574393,533.3,533.3,Lincoln_2010-02-27,3513.0
4.18,640.22,6.461811867285222,250.0,250.0,Lincoln_2010-02-27,3514.0
4.18,583.1,6.36835869822811,543.6,543.6,Lincoln_2010-02-27,3515.0
4.18,623.65,6.435589313571718,160.0,160.0,Lincoln_2010-02-27,3516.0
4.18,647.97,6.473844398984272,210.0,210.0,Lincoln_2010-02-27,3517.0
4.18,713.25,6.5698319900936095,762.0,762.0,Lincoln_2010-02-27,3520.0
4.18,409.68,6.015376367154294,1288.0,1288.0,Lincoln_2010-02-27,3521.0
4.18,961.04,6.868016031413119,424.8,424.8,Lincoln_2010-02-27,3525.0
4.18,686.42,6.5314896852784,328.5,328.5,Lincoln_2010-02-27,3526.0
4.18,619.87,6.429509778634399,383.4,383.4,Lincoln_2010-02-27,3527.0
4.18,571.57,6.348386960423642,250.8,250.8,Lincoln_2010-02-27,3528.0
4.18,508.08,6.230638915494719,513.4,513.4,Lincoln_2010-02-27,3529.0
4.18,462.75,6.137186951453606,453.2,453.2,Lincoln_2010-02-27,3530.0
4.18,382.9,5.947773858483249,487.7,487.7,Lincoln_2010-02-27,3531.0
4.18,352.8,5.865901324132636,537.0,537.0,Lincoln_2010-02-27,3532.0
4.18,338.19,5.823607867724549,318.5,318.5,Lincoln_2010-02-27,3533.0
4.18,660.26,6.4926336968406595,314.7,314.7,Lincoln_2010-02-27,3534.0
4.18,613.95,6.419913491606522,277.2,277.2,Lincoln_2010-02-27,3535.0
4.18,572.79,6.3505191573934825,612.7,612.7,Lincoln_2010-02-27,3536.0
4.18,519.52,6.252905308354536,526.0,526.0,Lincoln_2010-02-27,3537.0
4.18,487.14,6.18855155610241,422.0,422.0,Lincoln_2010-02-27,3538.0
4.18,439.91,6.086570160535486,533.2,533.2,Lincoln_2010-02-27,3539.0
4.18,414.45,6.026952340037535,376.5,376.5,Lincoln_2010-02-27,3540.0
4.18,662.2,6.495567625113146,254.8,254.8,Lincoln_2010-02-27,3541.0
4.18,616.58,6.4241880789869725,565.5,565.5,Lincoln_2010-02-27,3542.0
4.18,581.73,6.366006422562636,406.4,406.4,Lincoln_2010-02-27,3543.0
4.18,539.83,6.291254275178918,480.9,480.9,Lincoln_2010-02-27,3544.0
4.18,513.28,6.240821505238094,514.9,514.9,Lincoln_2010-02-27,3545.0
4.18,488.7,6.191748804276109,388.3,388.3,Lincoln_2010-02-27,3546.0
4.18,478.65,6.170969641392362,515.9,515.9,Lincoln_2010-02-27,3547.0
4.18,462.95,6.137619056894056,371.6,371.6,Lincoln_2010-02-27,3548.0
4.18,477.62,6.168815437248516,434.1,434.1,Lincoln_2010-02-27,3549.0
4.18,485.08,6.184313825788591,446.1,446.1,Lincoln_2010-02-27,3550.0
4.18,511.26,6.23687826706792,393.6,393.6,Lincoln_2010-02-27,3551.0
4.18,530.76,6.2743099416682355,373.9,373.9,Lincoln_2010-02-27,3552.0
4.18,727.16,6.589146535849861,556.8,556.8,Lincoln_2010-02-27,3553.0
4.18,674.0,6.513230110912307,431.8,431.8,Lincoln_2010-02-27,3554.0
4.18,649.26,6.475833252811612,560.3,560.3,Lincoln_2010-02-27,3555.0
4.18,591.6,6.382830730836645,507.7,507.7,Lincoln_2010-02-27,3556.0
4.18,575.83,6.355812478244949,524.9,524.9,Lincoln_2010-02-27,3557.0
4.18,545.08,6.30093257288162,531.2,531.2,Lincoln_2010-02-27,3558.0
4.18,535.67,6.283518299825399,431.4,431.4,Lincoln_2010-02-27,3559.0
4.18,531.47,6.275646752162638,493.4,493.4,Lincoln_2010-02-27,3560.0
4.18,790.05,6.6720962345975074,424.5,424.5,Lincoln_2010-02-27,3561.0
4.18,737.33,6.603035553168237,592.2,592.2,Lincoln_2010-02-27,3562.0
4.18,695.56,6.544717276513868,548.3,548.3,Lincoln_2010-02-27,3563.0
4.18,670.79,6.508456122264888,538.4,538.4,Lincoln_2010-02-27,3564.0
4.18,645.27,6.469668833856451,549.5,549.5,Lincoln_2010-02-27,3565.0
4.18,634.63,6.453042151905026,628.0,628.0,Lincoln_2010-02-27,3566.0
4.18,618.59,6.427442694585226,419.8,419.8,Lincoln_2010-02-27,3567.0
4.18,609.38,6.412442046846655,376.0,376.0,Lincoln_2010-02-27,3568.0
4.18,609.59,6.412786600038411,409.8,409.8,Lincoln_2010-02-27,3569.0
4.18,604.05,6.403656975965573,381.4,381.4,Lincoln_2010-02-27,3570.0
4.18,770.68,6.6472732420125595,441.1,441.1,Lincoln_2010-02-27,3571.0
4.18,729.44,6.592277116465131,531.3,531.3,Lincoln_2010-02-27,3572.0
4.18,714.24,6.571219040312837,531.0,531.0,Lincoln_2010-02-27,3573.0
4.18,702.01,6.553947648938596,522.7,522.7,Lincoln_2010-02-27,3574.0
4.18,691.8,6.5392968965030684,503.1,503.1,Lincoln_2010-02-27,3575.0
4.18,675.4,6.515305107951467,525.6,525.6,Lincoln_2010-02-27,3576.0
4.18,816.48,6.7050024173156615,468.7,468.7,Lincoln_2010-02-27,3577.0
4.18,796.17,6.679812730881214,505.3,505.3,Lincoln_2010-02-27,3578.0
4.18,764.29,6.638947298295652,345.5,345.5,Lincoln_2010-02-27,3579.0
4.18,750.93,6.621312438365306,504.7,504.7,Lincoln_2010-02-27,3580.0
4.18,862.97,6.760379928022653,495.3,495.3,Lincoln_2010-02-27,3581.0
4.18,841.11,6.734722448090439,517.1,517.1,Lincoln_2010-02-27,3582.0
4.18,842.8,6.736729681930034,474.5,474.5,Lincoln_2010-02-27,3583.0
4.18,813.9,6.7018375083329955,312.9,312.9,Lincoln_2010-02-27,3584.0
4.18,914.09,6.817929034877802,493.4,493.4,Lincoln_2010-02-27,3585.0
4.18,899.37,6.801694518209917,464.1,464.1,Lincoln_2010-02-27,3586.0
4.18,420.22,6.040778383660903,448.9,448.9,Lincoln_2010-02-27,3587.0
4.18,661.89,6.49509937898839,448.8,448.8,Lincoln_2010-02-27,3588.0
4.18,1005.64,6.913379433732358,498.0,498.0,Lincoln_2010-02-27,3589.0
4.18,1216.85,7.1040208314881,489.7,489.7,Lincoln_2010-02-27,3590.0
4.18,1163.11,7.058852731021041,414.7,414.7,Lincoln_2010-02-27,3591.0
4.18,1129.42,7.029459505599739,403.0,403.0,Lincoln_2010-02-27,3592.0
4.18,1105.59,7.008134408109982,360.5,360.5,Lincoln_2010-02-27,3593.0
4.18,1076.5,6.981470316804417,522.4,522.4,Lincoln_2010-02-27,3594.0
4.18,1050.25,6.956783510049491,471.4,471.4,Lincoln_2010-02-27,3595.0
4.18,1141.67,7.040247381731983,424.7,424.7,Lincoln_2010-02-27,3596.0
4.18,1113.17,7.014967079953346,565.4,565.4,Lincoln_2010-02-27,3597.0
4.18,1076.38,6.981358838226769,398.3,398.3,Lincoln_2010-02-27,3598.0
4.18,1048.65,6.955258901626103,495.4,495.4,Lincoln_2010-02-27,3599.0
4.18,1011.44,6.919130337003642,630.5,630.5,Lincoln_2010-02-27,3600.0
4.18,988.66,6.896350490918699,306.4,306.4,Lincoln_2010-02-27,3601.0
4.18,956.86,6.863657090260339,558.4,558.4,Lincoln_2010-02-27,3602.0
4.18,1152.72,7.049879646024678,471.8,471.8,Lincoln_2010-02-27,3603.0
4.18,1098.24,7.0014641774194875,350.3,350.3,Lincoln_2010-02-27,3604.0
4.18,1059.76,6.965797746376006,554.0,554.0,Lincoln_2010-02-27,3605.0
4.18,1018.45,6.9260371426601495,406.0,406.0,Lincoln_2010-02-27,3606.0
4.18,967.05,6.874250200424739,505.5,505.5,Lincoln_2010-02-27,3607.0
4.18,955.29,6.862014959305336,413.5,413.5,Lincoln_2010-02-27,3608.0
